source_file,orgname,ein,id_2004,nccs_master_id,nccs_name,nccs_state,nccs_zip,year,ntee1,nteecc,latitude,longitude,nccs_address,City,State,Zip,_merge,dup
_09,ABCD INC,237362592,9588,250064,THE ABCD INC,OH,44705,2017,S,S20,40.8091,-81.3571,1225 GROSS AVE NE, CANTON, OH,44705,matched (3),0
_09,agricultural and labor program,591634148,2914,354101,THE AGRICULTURAL AND LABOR PROGRAM INCORPORATED,FL,33850,2017,P,P33,28.067639,-81.751485,300 LYNCHBURG RD, LAKE ALFRED, FL,33850,matched (3),0
_20,THE ARC OF HILO,990109668,,634954,THE ARC OF HILO,HI,96720,2018,P,P82,19.717,-155.1059,1099 WAIANUENUE AVE, HILO, HI,96720,matched (3),0
_09,THE ARC OF LINCOLN/LANCASTER COUNTY,470498629,7446,324402,THE ARC OF LINCOLN,NE,68505,2017,P,P82,40.817154,-96.642669,6500 HOLDREGE ST, LINCOLN, NE,68505,matched (3),0
_09,the arc of n carolina,560753097,7044,565738,THE ARC OF NORTH CAROLINA INC,NC,27609,2018,P,P73,35.8211,-78.6277,353 E SIX FORKS RD STE 300, RALEIGH, NC,27609,matched (3),0
_42,ARC OF NE INDIANA,350998711,,282145,THE ARC OF NORTHEAST INDIANA INC,IN,46825,2017,P,P82,41.1254,-85.13549999999999,4919 COLDWATER RD, FORT WAYNE, IN,46825,matched (3),0
_38,ARC OF SAN DIEGO,951863913,,408446,THE ARC OF SAN DIEGO,CA,92102,2017,P,P82,32.711719,-117.129411,3030 MARKET ST, SAN DIEGO, CA,92102,matched (3),0
_09,architects housing company,222169930,20254,462568,THE ARCHITECTS HOUSING COMPANY I,NJ,8108,2018,L,L22,40.219,-74.76139999999999,587 HADDON AVE, COLLINGSWOOD, NJ,8108,matched (3),0
_15,CUSP - JACKSON COUNTY LEARNING CENTER,710444949,,587820,THE ARKANSAS CENTER FOR INDEPENDENCE INC,AR,72112,2018,P,P80,35.5693,-91.20399999999999,PO BOX 785, NEWPORT, AR,72112,matched (3),0
_10,ARTHUR MORGAN INSTITUTE FOR COMMUNITY SOLUTIONS,310502562,,271477,THE ARTHUR MORGAN INSTITUTE FOR COMMUNITY SOLUTIONS,OH,45387,2017,P,P20,39.8065,-83.8869,PO BOX 243, YELLOW SPGS, OH,45387,matched (3),0
_36,BOND HILL COMMUNITY URBAN REDEVELOPMENT CORPORATION,310888145,,202195,THE BOND HILL COMMUNITY URBAN REDEVELOPMENT CORPORATION,OH,45237,2016,S,S20,39.1761,-84.4772,1237 ROSSMORE AVE, CINCINNATI, OH,45237,matched (3),0
_24,NEIGHBOR UP BREVARD,593483505,,356365,THE BREVARD NEIGHBORHOOD DEVELOPMENT COALITION INC,FL,32935,2017,S,S22,28.138,-80.63800000000001,1151 MASTERSON ST, MELBOURNE, FL,32935,matched (3),0
_09,the bridge,131919799,8249,215362,THE BRIDGE INC,NY,10027,2017,P,P80,40.8023,-73.9658,290 LENOX AVENUE 3RD FLOOR, NEW YORK, NY,10027,matched (3),0
_15,CUSP - THE BRIDGES FOUNDATION,730740763,,159103,THE BRIDGES FOUNDATION,OK,74037,2016,P,P82,36.174305,-95.957014,1813 N ASH ST, JENKS, OK,74037,matched (3),0
_20,"BUTTERFLY FOUNDATION, INC.",412213159,,301321,THE BUTTERFLY FOUNDATION,SC,29303,2017,P,P20,34.9477,-81.92870000000001,498 HOWARD ST, SPARTANBURG, SC,29303,matched (3),0
_48,THE CALEB GROUP,043460139,,6943,THE CALEB GROUP INC,MA,1907,2016,L,L50,42.4677,-70.9064,491 HUMPHREY ST, SWAMPSCOTT, MA,1907,matched (3),0
_09,CAMBODIAN MUTUAL ASSISTANCE ASS.,222553560,5036,237654,THE CAMBODIAN MUTUAL ASSISTANCE ASSOCIATION OF GREATER LOWELL INC,MA,1851,2017,P,P84,42.6445,-71.3215,465 SCHOOL ST, LOWELL, MA,1851,matched (3),0
_09,cobb family resources,580876634,2978,570738,THE CENTER FOR FAMILY RESOURCES INC,GA,30060,2018,P,P60,33.8893,-84.5077,400 FRANKLIN GTWY SE STE 250, MARIETTA, GA,30060,matched (3),0
_44,CENTER FOR NYC NEIGHBORHOODS,830506416,,612739,THE CENTER FOR NEW YORK CITY,NY,10004,2018,L,L99,40.705142,-74.016142,55 BROAD STREET 10TH FLOOR, NEW YORK, NY,10004,matched (3),0
_49,CENTRAL BALTIMORE PARTNERSHIP,262842736,,258461,THE CENTRAL BALTIMORE PARTNERSHIP INC,MD,21218,2017,S,S31,39.31218,-76.616215,25 EAST 20TH STREET, BALTIMORE, MD,21218,matched (3),0
_38,CENTRE FOR WOMEN,591787902,,575545,THE CENTRE FOR WOMEN INC,FL,33606,2018,P,P80,27.9416,-82.464,305 S HYDE PARK AVE, TAMPA, FL,33606,matched (3),0
_42,CHRYSALIS CENTER,953972624,,195098,THE CHRYSALIS CENTER,CA,90013,2016,P,P85,34.0464,-118.2488,522 S MAIN ST, LOS ANGELES, CA,90013,matched (3),0
_09,COALITION OF FLORIDA FARMWORKERS ORGANIZATION,592149950,2687,354696,THE COALITION OF FLORIDA FARMWORKER,FL,33034,2017,L,L41,25.4479,-80.4888,778 W PALM DR, HOMESTEAD, FL,33034,matched (3),0
_37,COMMUNITY ACTION ORGANIZATION OF WESTERN NEW YORK,160911473,,449066,THE COMMUNITY ACTION ORGANIZATION OF WESTERN NEW YORK INC,NY,14214,2018,S,S20,42.9191,-78.8622,45 JEWETT AVE STE 150, BUFFALO, NY,14214,matched (3),0
_42,COMMUNITY DEVELOPMENT VENTURE CAPITAL ALLIANCE,411800192,,300303,THE COMMUNITY DEVELOPMENT VENTURE CAPITAL ALLIANCE,NY,10115,2017,S,S024,40.7531,-73.99760000000001,475 RIVERSIDE DR STE 1264, NEW YORK, NY,10115,matched (3),0
_42,COMMUNITY PRESERVATION CORPORATION,132792409,,443208,THE COMMUNITY PRESERVATION CORPORATION,NY,10017,2018,L,L21,40.743889,-73.985635,220 EAST 42ND ST 16TH FL, NEW YORK, NY,10017,matched (3),0
_09,KNOXVILLE'S COMMUNITY DEVELOPMENT CORPORATION,581966772,11404,351702,THE DEVELOPMENT CORPORATION OF KNOX COUNTY TENNESSEE,TN,37902,2017,S,S40,35.9659,-83.92,17 MARKET SQ STE 201, KNOXVILLE, TN,37902,matched (3),0
_09,TARRANT COUNTY COMMUNITY DEVELOPMENT CORPORATION,752791607,11663,166766,THE DEVELOPMENT CORPORATION OF TARRANT COUNTY,TX,76107,2016,S,S20,32.72537,-97.361272,1509B S UNIVERSITY DR, FORT WORTH, TX,76107,matched (3),0
_60,the enterprise center cdc,300002632,,268891,THE ENTERPRISE CENTER COMMUNITY DEVELOPMENT CORPORATION,PA,19139,2017,S,S20,39.9586,-75.2132,4548 MARKET STREET, PHILADELPHIA, PA,19139,matched (3),0
_45,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,450228055,,310362,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,SD,57117,2017,E,E91,43.531243,-96.754971,PO BOX 5038, SIOUX FALLS, SD,57117,matched (3),0
_09,the extension,581915156,2976,141485,THE EXTENSION INC,GA,30061,2016,L,L41,33.9328,-84.556,PO BOX 793, MARIETTA, GA,30061,matched (3),0
_60,the family hdc,850373880,,393623,THE FAMILY HOUSING DEVELOPMENT CORPORATION,NM,87113,2017,L,L20,35.0443,-106.6729,8220 LOUISIANA BLVD NE STE B, ALBUQUERQUE, NM,87113,matched (3),0
_42,FIRST JOURNEY,521862915,,422404,THE FIRST JOURNEY INC,MD,21208,2017,L,L22,39.3629,-76.7217,3 MILFORD MILL RD, BALTIMORE, MD,21208,matched (3),0
_09,good samaritan ministries,381887347,6077,291784,THE GOOD SAMARITAN MINISTRIES,MI,49423,2017,P,P60,42.7905,-86.0853,513 E 8TH ST STE 25, HOLLAND, MI,49423,matched (3),0
_09,greater ridgewood restoration corporation,112382250,8597,440208,THE GREATER RIDGEWOOD RESTORATION,NY,11385,2018,S,S31,40.7118,-73.90560000000001,6856 FOREST AVE, RIDGEWOOD, NY,11385,matched (3),0
_10,HOMEOWNERSHIP CENTER OF GREATER CINCINNATI,310831240,,271805,THE HOME OWNERSHIP CENTER OF GREATER CINCINNATI INC,OH,45219,2017,L,L25,39.1309,-84.4999,2820 VERNON PL, CINCINNATI, OH,45219,matched (3),0
_39,HOUSING COMPANY,820439164,,388973,THE HOUSING COMPANY,ID,83702,2017,L,L20,43.610777,-116.20289,565 W MYRTLE ST STE 250, BOISE, ID,83702,matched (3),0
_60,the hdc of rock hill,570931971,,138612,THE HOUSING DEVELOPMENT CORPORATION OF ROCK HILL,SC,29731,2016,L,L20,34.9926,-81.17870000000001,PO BOX 11706, ROCK HILL, SC,29731,matched (3),0
_44,GREATER IOWA CITY HOUSING FELLOWSHIP,421362432,,99004,THE HOUSING FELLOWSHIP,IA,52240,2016,L,L20,41.6475,-91.5318,322 E 2ND ST, IOWA CITY, IA,52240,matched (3),0
_37,HOUSING FOUNDATION,010367546,,428985,THE HOUSING FOUNDATION,ME,4473,2018,L,L21,44.8646,-68.6857,353 MAIN ST, ORONO, ME,4473,matched (3),0
_09,HOUSING FOUNDATION,030305214,12768,431726,THE HOUSING FOUNDATION INCORPORATED,VT,5601,2018,L,L21,44.1991,-72.5596,PO BOX 157, MONTPELIER, VT,5601,matched (3),0
_44,THE HOUSING FUND,621632388,,581465,THE HOUSING FUND INC,TN,37228,2018,L,L122,36.1525,-86.7839,PO BOX 281345, NASHVILLE, TN,37228,matched (3),0
_15,"THE HOUSING LEAGUE, INC.",650841175,,585030,THE HOUSING LEAGUE INC,FL,32960,2018,L,L25,27.6388,-80.3845,2046 TREASURE COAST PLZ STE A, VERO BEACH, FL,32960,matched (3),0
_29,THE HOUSING PARTNERSHIP,431827775,,101918,THE HOUSING PARTNERSHIP INC,MO,63125,2016,L,L25,38.5222,-90.3021,PO BOX 16356, SAINT LOUIS, MO,63125,matched (3),0
_43,IMPROVEMENT ASSOCIATION,541117976,,206353,THE IMPROVEMENT ASSOCIATION,VA,23847,2016,P,P20,36.6898,-77.5265,1750 E ATLANTIC ST, EMPORIA, VA,23847,matched (3),0
_31,INCLUSIVE COMMUNITIES PROJECT,752352462,,378255,THE INCLUSIVE COMMUNITIES PROJECT,TX,75226,2017,L,L192,32.7858,-96.7783,3301 ELM ST, DALLAS, TX,75226,matched (3),0
_40,JOHN H BONERÂ COMMUNITY CENTER,237204495,,45949,THE JOHN H BONER COMMUNITY CENTER INC,IN,46201,2016,P,P28,39.7814,-86.1234,2236 E 10TH ST, INDIANAPOLIS, IN,46201,matched (3),0
_09,the key foundation,943156057,8076,628779,THE KEY FOUNDATION,NV,89106,2018,W,W30,36.1822,-115.1431,1001 A ST, LAS VEGAS, NV,89106,matched (3),0
_43,LAUNDROMAT PROJECT,870753479,,618624,THE LAUNDROMAT PROJECT INC,NY,10027,2018,A,A40,40.8095,-73.9451,127 WEST 127TH STREET SUITE 434, NEW YORK, NY,10027,matched (3),0
_60,the legacy center cdc,271033434,,263284,THE LEGACY CENTER COMMUNITY DEVELOPMENT CORPORATION,NY,11385,2017,S,S20,40.6997,-73.90949999999999,7102 CYPRESS HILLS ST, GLENDALE, NY,11385,matched (3),0
_60,the lift cdc,204130979,,230660,THE LIFT COMMUNITY DEVELOPMENT CORPORATION,MN,55109,2017,S,S20,44.9719,-93.0557,1740 VAN DYKE ST, SAINT PAUL, MN,55109,matched (3),0
_44,MAGGIE WALKER COMMUNITY LAND TRUST,475629011,,121002,THE MAGGIE@WALKER COMMUNITY LAND TRUST,VA,23220,2016,L,L20,NA,NA,203 N ROBINSON ST, RICHMOND, VA,23220,matched (3),0
_37,MANCHESTER CITIZENS CORPORATION,251232427,,478185,THE MANCHESTER CITIZENS CORPORATION,PA,15233,2018,S,S20,40.4547,-80.02,1319 ALLEGHENY AVE, PITTSBURGH, PA,15233,matched (3),0
_19,METRO HOUSING RESOURCE CENTER,310945928,,272115,THE METRO HOUSING RESOURCE CENTER INC,KY,40211,2017,L,L20,38.2367,-85.8009,2810 DUMESNIL ST, LOUISVILLE, KY,40211,matched (3),0
_36,MON VALLEY INITIATIVE,251591350,,479001,THE MON VALLEY INITIATIVE,PA,15120,2018,S,S20,40.407941,-79.90928599999999,303 E 8TH AVE # 305, HOMESTEAD, PA,15120,matched (3),0
_49,MONTGOMERY COUNTY COALITION FOR THE HOMELESS,521735674,,127609,THE MONTGOMERY COUNTY COALITION FOR THE HOMELESS INC,MD,20850,2016,P,P85,39.1053,-77.14409999999999,600B E GUDE DR, ROCKVILLE, MD,20850,matched (3),0
_36,MONTROSE CENTER,742050245,,161402,THE MONTROSE CENTER,TX,77006,2016,F,F30,29.737118,-95.384429,401 BRANARD 2ND FLOOR, HOUSTON, TX,77006,matched (3),0
_32,THE MYRNA LOY CENTER,510185430,,554614,THE MYRNA LOY,MT,59601,2018,A,A31,46.5857,-112.0367,15 N EWING ST, HELENA, MT,59601,matched (3),0
_36,NATIONAL PUBLIC HOUSING MUSEUM,510649843,,555842,THE NATIONAL PUBLIC HOUSING MUSEUM,IL,60654,2018,A,A50,41.8933,-87.6414,625 N KINGSBURY ST, CHICAGO, IL,60654,matched (3),0
_13,THE NEIGHBOR PROJECT,363753248,,512388,THE NEIGHBOR PROJECT,IL,60505,2018,L,L21,41.7562,-88.31359999999999,32 S BROADWAY, AURORA, IL,60505,matched (3),0
_60,the neighborhood corporation,222506850,,463461,THE NEIGHBORHOOD CORPORATION,MA,2780,2018,S,S20,41.888,-71.08710000000001,120 INGELL STREET, TAUNTON, MA,2780,matched (3),0
_09,chelsea nhs,042660283,5203,433736,THE NEIGHBORHOOD DEVELOPERS INC,MA,2150,2018,L,L82,42.3945,-71.03100000000001,4 GERRISH AVE, CHELSEA, MA,2150,matched (3),0
_60,the NPO cdc of wsh dc,521869393,,128108,THE NON-PROFIT COMMUNITY DEVELOPMENT CORPORATION OF WSH DC,DC,20036,2016,S,S20,38.9081,-77.045,1330 NEW HAMPSHIRE AVE NW STE 111, WASHINGTON, DC,20036,matched (3),0
_09,NONPROFIT HOUSING DEVELOPMENT CORP OF PENNSYLVANIA,232769702,10625,41632,THE NONPROFIT HOUSING DEVELOPMENT CORP OF PENNSYLVANIA,PA,19144,2016,L,L21,40.0174,-75.1721,4700 WISSAHICKON AVE STE 126, PHILADELPHIA, PA,19144,matched (3),0
_01,NORTHEAST OHIO HISPANIC CENTER FOR ECONOMIC DEVELOPMENT,341805510,,77375,THE NORTHEAST OHIO HISPANIC CENTER FOR ECONOMIC DEVELOPMENT,OH,44109,2016,A,A23,41.4699,-81.6998,2511 CLARK AVE, CLEVELAND, OH,44109,matched (3),0
_09,peoples regional opportunity program,010274725,5603,163,THE OPPORTUNITY ALLIANCE,ME,4106,2016,P,P20,43.649803,-70.242268,50 LYDIA LN, SO PORTLAND, ME,4106,matched (3),0
_42,OTHER WAY MINISTRIES,382236821,,639762,THE OTHER WAY MINISTRIES,MI,49504,2018,P,P20,42.9672,-85.6889,839 SIBLEY ST NW, GRAND RAPIDS, MI,49504,matched (3),0
_36,PHOENIX FAMILY HOUSING CORPORATION,680101133,,154953,THE PHOENIX FAMILY HOUSING CORPORATION,MO,64111,2016,L,L50,39.05647,-94.591588,3908 WASHINGTON ST, KANSAS CITY, MO,64111,matched (3),0
_38,PLACE,841549702,,392751,THE PLACE,CO,80903,2017,P,P20,38.8309,-104.8181,423 E CUCHARRAS ST, COLORADO SPGS, CO,80903,matched (3),0
_60,the playground affordable housing corporation,912169254,,400722,THE PLAYGROUND AFFORDABLE HOUSING CORPORATION,CA,94609,2017,L,L50,37.8473,-122.2655,6149 SHATTUCK AVE, OAKLAND, CA,94609,matched (3),0
_09,primavera builders,860733182,533,617118,THE PRIMAVERA FOUNDATION INC,AZ,85713,2018,L,L25,32.1887,-110.9706,151 W 40TH STREET, TUCSON, AZ,85713,matched (3),0
_42,PYRAMID CDC,760373452,,426097,THE PYRAMID COMMUNITY DEVELOPMENT CORPORATION,TX,77045,2017,S,S20,29.647489,-95.463735,12401 S POST OAK, HOUSTON, TX,77045,matched (3),0
_32,REBUILD FOUNDATION,271308845,,263731,THE REBUILD FOUNDATION,IL,NA,2017,A,A40,41.7691,-87.59099999999999,6918 S DORCHESTER AVE, CHICAGO, IL,  ,matched (3),0
_02,"THE RENAISSANCE COLLABORATIVE,INC.",363843379,,287552,THE RENAISSANCE COLLABORATIVE INC,IL,60653,2017,S,S20,41.826141,-87.624782,3757 S WABASH AVE, CHICAGO, IL,60653,matched (3),0
_37,SERVANT CENTER,561834197,,567166,THE SERVANT CENTER INC,NC,27403,2018,P,P60,36.0542,-79.8098,1417 GLENWOOD AVE, GREENSBORO, NC,27403,matched (3),0
_60,the southern california hdc of orange,954600040,,633709,THE SOUTHERN CALIFORNIA HOUSING DEVELOPMENT CORPORATION OF ORANGE,CA,91730,2018,L,L21,34.082568,-117.574254,9421 HAVEN AVENUE, RANCHO CUCAMONGA, CA,91730,matched (3),0
_37,SYNERGY FOUNDATION,621386914,,149758,THE SYNERGY FOUNDATION INCORPORATED,TN,38132,2016,F,F20,35.0641,-89.9881,2305 AIRPORT INTERCHANGE AVE, MEMPHIS, TN,38132,matched (3),0
_36,TEEN PROJECT,300421837,,496027,THE TEEN PROJECT INC,CA,91352,2018,P,P70,34.218091,-118.369825,8140 SUNLAND BLVD, SUN VALLEY, CA,91352,matched (3),0
_15,"THE TRANSITION HOUSE, INC.",593208913,,577216,THE TRANSITION HOUSE INC,FL,34769,2018,F,F20,28.2532,-81.3105,3800 5TH ST, SAINT CLOUD, FL,34769,matched (3),0
_43,URBAN LEAGUE OF GREATER ATLANTA,580593386,,349438,THE URBAN LEAGUE OF GREATER ATLANTA INC,GA,30303,2017,P,P22,33.7544,-84.3892,229 PEACHTREE ST NE STE 300, ATLANTA, GA,30303,matched (3),0
_60,the valley rural housing corporation,141758686,,636419,THE VALLEY RURAL HOUSING CORPORATION,NY,12010,2018,S,S20,42.9386,-74.1922,178 CLIZBE AVE, AMSTERDAM, NY,12010,matched (3),0
_11,PEOPLE'S PAPER CO-OP AT THE VILLAGE,223045318,,36761,THE VILLAGE ARTS AND HUMANITIES,PA,19133,2016,A,A70,39.990897,-75.1485078,2544 GERMANTOWN AVE, PHILADELPHIA, PA,19133,matched (3),0
_60,the villas housing corporation,431736600,,307638,THE VILLAS HOUSING CORPORATION,MO,64133,2017,L,L50,39.057,-94.5984,9150 E 41ST TER, KANSAS CITY, MO,64133,matched (3),0
_36,WARD ECONOMIC DEVELOPMENT CORPORATION,954206960,,410696,THE WARD ECONOMIC DEVELOPMENT CORPORATION,CA,90007,2017,L,L20,34.0329549,-118.2853717,1177 WEST ADAMS BOULEVARD, LOS ANGELES, CA,90007,matched (3),0
_37,WAY HOME,223004892,,238908,THE WAY HOME INC,NH,3103,2017,L,L82,42.9866,-71.4551,214 SPRUCE ST, MANCHESTER, NH,3103,matched (3),0
_46,WESTWOOD CURC,310930919,,68501,THE WESTWOOD COMMUNITY URBAN REDEVELOPMENT CORPORATION,OH,45211,2016,S,S99,39.1584,-84.6026,PO BOX 112162, CINCINNATI, OH,45211,matched (3),0
_09,"WOMEN'S HOUSING COALITION, INCORPORATED",521189812,5492,557093,THE WOMENS HOUSING COALITION INC,MD,21218,2018,L,L41,39.317882,-76.61474800000001,119 E 25TH ST, BALTIMORE, MD,21218,matched (3),0
_01,NEIGHBORWORKS BLACKSTONE RIVER VALLEY,222907602,,36406,THE WOONSOCKET NEIGHBORHOOD DEVELOPMENT CORPORATION,RI,2895,2016,L,L80,41.997047,-71.51778899999999,719 FRONT ST, WOONSOCKET, RI,2895,matched (3),0
_20,"THE WORKS, INC.",621751430,,362480,THE WORKS INC,TN,38106,2017,L,L21,35.0964,-90.04300000000001,1471 GENESIS CIR, MEMPHIS, TN,38106,matched (3),0
_60,the yamhill county affordable housing corporation,931327751,,403143,THE YAMHILL COUNTY AFFORDABLE HOUSING CORPORATION,OR,97128,2017,L,L50,45.2018,-123.1688,135 NE DUNN PL, MCMINNVILLE, OR,97128,matched (3),0
_39,YWCA OF BROOKLYN,111630919,,439834,THE YWCA OF BROOKLYN INC,NY,11217,2018,P,P27,40.686039,-73.980204,30 3RD AVE, BROOKLYN, NY,11217,matched (3),0
_09,thermal belt outreach ministry,561793796,7332,135892,THERMAL BELT OUTREACH MINISTRY,NC,28722,2016,X,X20,35.2532,-82.19710000000001,PO BOX 834, COLUMBUS, NC,28722,matched (3),0
_09,thistle community housing,742449502,1961,374620,THISTLE COMMUNITY HOUSING,CO,80301,2017,L,L21,40.0187,-105.2631,6000 SPINE RD STE 101, BOULDER, CO,80301,matched (3),0
_60,thomas hdc,030463073,,3525,THOMAS HOUSING DEVELOPMENT CORPORATION,MD,20904,2016,L,L21,39.0526,-76.95310000000001,12200 TECH RD STE 330, SILVER SPRING, MD,20904,matched (3),0
_44,THOMAS JEFFERSON COMMUNITY LAND TRUST,262994337,,484629,THOMAS JEFFERSON COMMUNITY LAND TRUST,VA,22902,2018,C,C34,38.0266,-78.48050000000001,PO BOX 1606, CHARLOTTESVLE, VA,22902,matched (3),0
_49,THREE OAKS CENTER,521849276,,128018,THREE OAKS HOMELESS SHELTER INC,MD,20653,2016,P,P85,38.2329,-76.43089999999999,PO BOX 776, LEXINGTON PK, MD,20653,matched (3),0
_39,THREE RIVERS COMMUNITY ACTION,410906178,,523602,THREE RIVERS COMMUNITY ACTION INC,MN,55992,2018,S,S20,44.2876,-92.6932,1414 NORTHSTAR DR, ZUMBROTA, MN,55992,matched (3),0
_60,three rivers hdc,470803373,,546305,THREE RIVERS HOUSING DEVELOPMENT CORPORATION,NE,68061,2018,L,L21,41.774333,-96.221244,448 S 13TH ST STE 200 SUITE 200, TEKAMAH, NE,68061,matched (3),0
_60,three rivers hdc,582346046,,573792,THREE RIVERS HOUSING DEVELOPMENT CORPORATION,GA,30162,2018,L,L21,34.2905,-85.21380000000001,PO BOX 1428, ROME, GA,30162,matched (3),0
_36,THRESHOLD HOUSING DEVELOPMENT,251674112,,253258,THRESHOLD HOUSING DEVELOPMENT INC,PA,15401,2017,L,L99,39.902775,-79.72568699999999,55 NORTH BEESON BLVD, UNIONTOWN, PA,15401,matched (3),0
_60,thunder valley cdc,208090454,,32082,THUNDER VALLEY COMMUNITY DEVELOPMENT CORPORATION,SD,57772,2016,S,S20,43.2692,-102.3354,PO BOX 290, PORCUPINE, SD,57772,matched (3),0
_01,TIERRA DEL SOL HOUSING CORPORATION,850227016,,177982,TIERRA DEL SOL HOUSING CORPORATION,NM,88005,2016,L,L21,32.296076,-106.777219,210 EAST IDAHO, LAS CRUCES, NM,88005,matched (3),0
_60,tierra linda housing corporation,770330675,,169834,TIERRA LINDA HOUSING CORPORATION,CA,NA,2016,L,L50,37.0055,-121.5764,16500 MONTEREY ST STE 120, MORGAN HILL, CA,  ,matched (3),0
_60,tift county residential housing corporation,581817915,,141157,TIFT COUNTY RESIDENTIAL HOUSING CORPORATION,GA,31793,2016,L,L20,31.4625,-83.59350000000001,PO BOX 2009, TIFTON, GA,31793,matched (3),0
_09,CARE INC,931062448,9984,624794,TILLAMOOK COUNTY COMMUNITY ACTION RESOURCE ENTERPRISES INC,OR,97141,2018,P,P20,45.4573,-123.8409,2310 1ST ST STE 2, TILLAMOOK, OR,97141,matched (3),0
_09,time out,860723051,507,394712,TIME OUT INC,AZ,85547,2017,L,L80,34.2575,-111.2878,PO BOX 306, PAYSON, AZ,85547,matched (3),0
_32,TIMES SQUARE ALLIANCE,133627527,,217446,TIMES SQUARE DISTRICT MANAGEMENT ASSOCIATION,NY,10036,2017,I,I20,40.75898,-73.98516499999999,1560 BROADWAY STE 800 # 01, NEW YORK, NY,10036,matched (3),0
_09,tioga opportunities program,160907793,8859,221718,TIOGA OPPORTUNITIES INC,NY,13827,2017,L,L81,42.1119,-76.2723,9 SHELDON GUILE BLVD, OWEGO, NY,13827,matched (3),0
_09,titusville development corporation,630964639,98,151461,TITUSVILLE DEVELOPMENT CORPORATION INC,AL,35205,2016,S,S20,33.4989,-86.8279,300 KAPPA AVE S, BIRMINGHAM, AL,35205,matched (3),0
_60,tivoli NPO housing corporation,454824004,,315027,TIVOLI NON-PROFIT HOUSING CORP,MI,48093,2017,L,L50,42.5068,-83.0227,8425 E TWELVE MILE ROAD SUITE 100, WARREN, MI,48093,matched (3),0
_60,tlaquepaque housing corporation,330534166,,502884,TLAQUEPAQUE HOUSING CORPORATION,CA,92201,2018,L,L50,33.7167,-116.2339,45-701 MONROE STREET, INDIO, CA,92201,matched (3),0
_15,"CUSP - TLC MINISTRIES, INC.",263260903,,56689,TLC MINISTRIES INC,NE,68355,2016,X,X21,40.0657,-95.6108,2109 HILAND AVE, FALLS CITY, NE,68355,matched (3),0
_33,TN DEVELOPMENT CORPORATION,570979157,,348750,TN DEVELOPMENT CORP,SC,29201,2017,L,L21,34.0028,-81.0337,720 CALHOUN ST, COLUMBIA, SC,29201,matched (3),0
_43,TOBERMAN NEIGHBORHOOD CENTER,951643387,,192858,TOBERMAN NEIGHBORHOOD CENTER INC,CA,90731,2016,P,P28,33.743575,-118.290173,131 N GRAND AVE, SAN PEDRO, CA,90731,matched (3),0
_30,TODCO,953227466,,631675,TODCO-YBC4,CA,94103,2018,L,L24,37.7828,-122.4023,230 4TH ST, SAN FRANCISCO, CA,94103,matched (3),0
_09,METROPOLITAN ORGANIZATIONS FOR PEOPLE,840753677,1924,613733,TOGETHER COLORADO,CO,80220,2018,S,S21,39.7469,-104.932,1980 DAHLIA ST, DENVER, CO,80220,matched (3),0
_60,toledo housing corporation,451480958,,532497,TOLEDO HOUSING CORPORATION,OH,43610,2018,L,L50,41.6734,-83.5561,PO BOX 4550, TOLEDO, OH,43610,matched (3),0
_36,TOLEDO MUSEUM OF ART,344434678,,506681,TOLEDO MUSEUM OF ART,OH,43620,2018,A,A51,41.6648,-83.5539,2445 MONROE BOX 1013, TOLEDO, OH,43620,matched (3),0
_60,torrington community housing corporation,061618332,,439115,TORRINGTON COMMUNITY HOUSING CORPORATION,CT,6790,2018,L,L50,41.7998,-73.12390000000001,110 PROSPECT ST, TORRINGTON, CT,6790,matched (3),0
_20,TOTAL ACTION AGAINST POVERTY IN ROANOKE VALLEY,546057095,,133150,TOTAL ACTION AGAINST POVERTY IN ROANOKE VALLEY,VA,24001,2016,P,P20,37.2742,-79.9579,PO BOX 2868, ROANOKE, VA,24001,matched (3),0
_42,TOTAL COMMUNITY ACTION,720599165,,369902,TOTAL COMMUNITY ACTION INC,LA,70125,2017,P,P20,29.9564,-90.1049,1420 S JEFFERSON DAVIS PKWY, NEW ORLEANS, LA,70125,matched (3),0
_60,total resource community development organization,582590693,,642837,TOTAL RESOURCE COMMUNITY DEVELOPMENT ORGANIZATION,IL,60643,2018,S,S20,41.7049,-87.6581,1415 W 104TH ST, CHICAGO, IL,60643,matched (3),0
_60,tower grove neighborhoods cdc,431220525,,100698,TOWER GROVE NEIGHBORHOODS COMMUNITY DEVELOPMENT CORPORATION,MO,63110,2016,L,L20,38.6107,-90.25149999999999,2337 S KINGSHIGHWAY BLVD, SAINT LOUIS, MO,63110,matched (3),0
_37,TOWER OF FAITH ECONOMIC DEVELOPMENT CORPORATION,954597244,,411440,TOWER OF FAITH ECONOMIC DEVELOPMENT CORPORATION,CA,90221,2017,S,S20,33.9036,-118.1965,4323 E ROSECRANS AVE, COMPTON, CA,90221,matched (3),0
_60,town clock cdc,273566747,,493126,TOWN CLOCK COMMUNITY DEVELOPMENT CORPORATION INC,NJ,8901,2018,S,S20,40.4947,-74.4422,11 BAYARD STREET 301, NEW BRUNSWICK, NJ,8901,matched (3),0
